id,hip,hd,hr,gl,bf,proper,dist,mag,absmag,spect,ci,x,y,z,bayer,flam,con,comp,comp_primary,base,lum,var
2383,90905,171635,6978,,45    Dra,,649.3506,4.77,-4.292,F7Ib,0.611,50.037861,-349.665988,544.872436,,45,Dra,1,90623,,4537.326169,
2384,90969,170867,6953,,Kap2CrA,,47.2144,6.31,2.94,B8,0.02,5.347051,-36.446951,-29.533227,Kap-2,,CrA,1,90687,,5.807644175,
2385,90968,170868,6952,,Kap1CrA,,298.5075,5.67,-1.705,B9.5,-0.06,33.804159,-230.413026,-186.745171,Kap-1,,CrA,1,90688,,418.7935651,
2386,90982,170845,6951,,The CrA,,170.9402,4.62,-1.544,G5III,0.994,18.41312,-125.059291,-115.072484,The,,CrA,1,90700,,361.0771451,
2387,91004,171115,6961,,24    Sgr,,632.9114,5.49,-3.517,K3III,1.795,85.170107,-571.739137,-257.753942,,24,Sgr,1,90722,,2222.286254,
2388,91066,171237,6965,,25    Sgr,,100000,6.53,-13.47,F2II,0.515,13694.46457,-90161.90484,-41027.94864,,25,Sgr,1,90784,,21281390.46,
2389,91117,171443,6973,,Alp Sct,,61.0501,3.85,-0.078,K2III,1.317,9.245186,-59.708018,-8.754035,Alp,,Sct,1,90835,,93.58365436,
2390,91262,172167,7001,Gl 721,3Alp Lyr,Vega,7.6787,0.03,0.604,A0Vvar,-0.001,0.960565,-5.908009,4.809731,Alp,3,Lyr,1,90979,,49.93441887,
2391,91689,172546,7011,,26    Sgr,,62.8931,6.22,2.227,A3m...,0.231,10.449549,-56.572879,-25.413786,,26,Sgr,1,91406,,11.19953522,
2392,91726,172748,7020,,Del Sct,,62.0732,4.7,0.735,F2IIIp d Del,0.358,11.242967,-60.259791,-9.766549,Del,,Sct,1,91441,,44.25883724,Del
2393,91755,173524,7049,,46    Dra,,104.3841,5.03,-0.063,B9.5p...,-0.07,10.923881,-58.045429,86.066145,,46,Dra,1,91471,,92.29963848,
2394,91768,173739,,Gl 725A,,Struve 2398 A,3.5691,8.94,11.177,K5,1.504,0.334856,-1.773105,3.079349,,,Dra,1,91484,Gl 725,0.002945778,
2395,91772,173740,,Gl 725B,,Struve 2398 B,3.4545,9.7,12.008,K5,1.561,0.324167,-1.716358,2.980381,,,Dra,2,91484,Gl 725,0.001370251,
2396,91792,171759,6982,,Zet Pav,,66.9792,4.01,-0.12,K2III,1.134,3.982268,-20.957449,-63.491109,Zet,,Pav,1,91507,,97.27472238,
2397,91845,173009,7032,,Eps Sct,,165.0165,4.88,-1.208,G8II,1.112,30.823598,-160.362815,-23.750503,Eps,,Sct,1,91559,,264.9720099,
2398,91852,173416,7043,,,Xihe,139.47,6.04,0.318,G8,1.04,21.185517,-110.010103,83.070331,,,Lyr,1,91566,,64.98303635,
2399,91875,172777,7021,,Lam CrA,,62.9327,5.11,1.116,A0/A1V,0.075,9.374585,-48.473774,-39.024426,Lam,,CrA,1,91589,,31.16018303,
2400,91919,173582,7051,,4Eps1Lyr,,49.776,4.67,1.185,F1V,0.17,7.366292,-37.5992,31.775155,Eps-1,4,Lyr,1,91633,,29.24152378,
2401,91926,173607,7053,,5Eps2Lyr,,47.6872,4.59,1.198,A8Vn,0.18,7.069425,-36.050085,30.404986,Eps-2,5,Lyr,1,91639,,28.89348982,
2402,91971,173648,7056,,6Zet1Lyr,,47.8698,4.34,0.94,Am,0.192,7.36169,-37.202578,29.210771,Zet-1,6,Lyr,1,91684,,36.64375746,
2403,91973,173649,7057,,7Zet2Lyr,,47.6872,5.73,2.338,F0IVvar,0.285,7.339623,-37.064921,29.092427,Zet-2,7,Lyr,1,91686,,10.11113712,
2404,91975,173370,7040,,4    Aql,,142.6534,5.02,-0.751,B9V,-0.055,27.709969,-139.842131,5.127916,,4,Aql,1,91688,,173.940214,
2405,92041,173300,7039,,27Phi Sgr,,73.3676,3.17,-1.158,B8.5III,-0.107,12.937936,-64.083559,-33.297761,Phi,27,Sgr,1,91754,,253.0463049,
2406,92043,173667,7061,Gl 725.2,110    Her,,19.2086,4.19,2.773,F6V,0.483,3.560021,-17.631081,6.741603,,110,Her,1,91756,,6.77329514,
2407,92111,173460,7046,,28    Sgr,,209.6436,5.37,-1.237,K5III,1.591,38.929317,-189.886596,-79.862487,,28,Sgr,1,91824,,272.1447746,
2408,92112,175286,7124,,50    Dra,,85.8369,5.37,0.702,A1Vn,0.049,4.338074,-21.147226,83.077898,,50,Dra,1,91825,,45.62469771,
2409,92117,173654,7059,,5    Aql,,111.8568,5.89,0.647,A2m,0.131,22.525397,-109.549348,-1.877397,,5,Aql,1,91830,,47.99544249,
2410,92161,173880,7069,,111    Her,,28.8934,4.34,2.036,A5III,0.148,5.592547,-26.87472,9.015438,,111,Her,1,91874,,13.35365033,
2411,92175,173764,7063,,Bet Sct,,280.8989,4.22,-3.023,G5II...,1.087,57.215132,-274.025425,-23.250298,Bet,,Sct,1,91888,,1409.937949,
2412,92226,173540,7050,,Mu  CrA,,121.3592,5.2,-0.22,G5/G6III,0.781,19.112223,-90.413122,-78.665155,Mu,,CrA,1,91939,,106.6596121,
2413,92294,173168,7036,,The Pav,,67.7048,5.71,1.557,A9V,0.268,6.008636,-27.890156,-61.400116,The,,Pav,1,92007,,20.7586927,
2414,92308,173715,7062,,Eta1CrA,,103.0928,5.46,0.394,A2Vn,0.133,15.76904,-72.870812,-71.199018,Eta-1,,CrA,1,92021,,60.58986711,
2415,92382,173861,7068,,Eta2CrA,,147.7105,5.6,-0.247,B9IV,-0.077,23.025318,-104.761635,-101.553757,Eta-2,,CrA,1,92094,,109.3452697,
2416,92390,174116,7078,GJ 4080,29    Sgr,,286.533,5.22,-2.066,K2III,1.404,57.776277,-262.407938,-99.524093,,29,Sgr,1,92102,,583.9827246,
2417,92398,174585,7100,,8Nu 1Lyr,,401.6064,5.93,-2.089,B3IV,-0.154,72.716858,-329.60201,217.628931,Nu-1,8,Lyr,1,92110,,596.4856499,
2418,92403,,,Gl 729,,Ross 154,2.9698,10.37,13.006,M3.5Ve,1.51,0.585883,-2.652454,-1.200123,,,Sgr,1,92115,,0.000546512,V1216
2419,92405,174602,7102,,9Nu 2Lyr,,70.9723,5.22,0.965,A3V,0.1,12.918088,-58.412107,38.186763,Nu-2,9,Lyr,1,92117,,35.80964371,
2420,92420,174638,7106,,10Bet Lyr,Sheliak,294.9853,3.52,-3.829,A8:V comp SB,0.003,53.40884,-240.514817,162.223134,Bet,10,Lyr,1,92133,,2962.101936,Bet
2421,92480,174309,7088,,30    Sgr,,70.5716,6.29,2.047,F2IV,0.39,14.380138,-63.755856,-26.621587,,30,Sgr,1,92191,,13.21904253,
2422,92512,175306,7125,,47Omi Dra,,104.8218,4.63,-0.472,K0II-III SB,1.185,11.825931,-52.050358,90.213524,Omi,47,Dra,1,92225,,134.5240705,Omi
2423,92524,174589,7101,,8    Aql,,78.6164,6.08,1.602,F2III,0.299,17.444704,-76.521471,-4.549943,,8,Aql,1,92236,,19.91590289,V1729
2424,92609,173948,7074,,Lam Pav,,438.5965,4.22,-3.99,B2II-III,-0.15,46.22288,-199.350966,-387.929889,Lam,,Pav,1,92319,,3435.579479,Lam
2425,92614,174933,7113,,112    Her,,124.3781,5.43,-0.044,B9p...,-0.068,26.180236,-112.784157,45.433427,,112,Her,1,92324,,90.69847815,
2426,92646,174295,7087,,Kap Tel,,83.3333,5.18,0.576,G8/K0III,0.962,11.657101,-49.83653,-65.763254,Kap,,Tel,1,92356,,51.23892387,
2427,92728,175426,7131,,11Del1Lyr,,303.9514,5.58,-1.834,B2.5V,-0.138,56.406693,-236.194466,182.802547,Del-1,11,Lyr,1,92438,,471.6284553,
2428,92747,174947,7114,,33    Sgr,,502.5126,5.68,-2.826,G8/K0II,1.206,109.254434,-455.064124,-183.027215,,33,Sgr,1,92457,,1175.980174,
2429,92761,174974,7116,,32Nu 1Sgr,Ainalrami,344.8276,4.86,-2.828,K1II,1.412,74.467326,-309.170538,-133.319898,Nu-1,32,Sgr,1,92471,,1178.148406,
2430,92782,176524,7180,,52Ups Dra,,105.4852,4.82,-0.296,K0III,1.151,7.953288,-32.876473,99.914948,Ups,52,Dra,1,92492,,114.393145,
2431,92791,175588,7139,,12Del2Lyr,,225.7336,4.22,-2.548,M4IIvar,1.575,42.527743,-175.43781,135.530509,Del-2,12,Lyr,1,92502,,910.3323997,Del-2
2432,92818,175492,7133,,113    Her,,144.7178,4.57,-1.233,G4III+...,0.782,31.602936,-129.768194,55.719384,,113,Her,1,92527,,271.1440009,
2433,92824,164461,6721,,Chi Oct,,78.7402,5.29,0.809,K3III,1.304,0.778828,-3.195753,-78.671771,Chi,,Oct,1,92534,,41.3428108,
2434,92845,175190,7120,GJ 9637,35Nu 2Sgr,,83.9631,5,0.38,K1Ib/II,1.348,18.454088,-75.246341,-32.363461,Nu-2,35,Sgr,1,92554,,61.37620052,
2435,92855,175191,7121,,34Sig Sgr,Nunki,69.8324,2.05,-2.17,B2.5V,-0.134,14.950858,-60.794062,-30.937099,Sig,34,Sgr,1,92564,,642.6877173,
2436,92862,175865,7157,,13    Lyr,,91.4077,4.08,-0.725,M5IIIvar,1.397,15.73619,-63.903742,63.435052,,13,Lyr,1,92571,,169.8243652,R
2437,92895,175541,,Gl 736,,Kaveh,127.0648,8.02,2.5,G8V,0.869,30.48371,-122.991629,9.450485,,,Ser,1,92604,,8.7096359,
2438,92946,175638,7141,,63The1Ser,Alya,47.4158,4.62,1.24,A5V,0.161,11.483943,-45.872196,3.475585,The-1,63,Ser,1,92654,,27.79713268,
2439,92951,175639,7142,,63The2Ser,Alya B,51.9481,4.98,1.402,A5Vn,0.204,12.587009,-50.255684,3.806479,The-2,63,Ser,1,92659,,23.94418173,
2440,92997,176408,7175,,48    Dra,,84.674,5.67,1.031,K1III,1.155,11.054483,-43.726326,71.661996,,48,Dra,1,92705,,33.69767986,
2441,93015,174694,7107,,Kap Pav,,153.3742,4.4,-1.529,F5Ib-II:,0.53,14.597349,-57.529297,-141.425058,Kap,,Pav,1,92723,,356.1229809,Kap
2442,93026,175751,7149,,Eta Sct,,62.0347,4.83,0.867,K1III,1.057,15.206379,-59.808358,-6.318797,Eta,,Sct,1,92733,,39.19223225,
2443,93051,175869,7158,,64    Ser,,348.4321,5.56,-2.151,B9IIIp...,0.004,86.090718,-337.276873,15.413134,,64,Ser,1,92758,,631.5387454,
2444,93057,175687,7145,,36Xi 1Sgr,,632.9114,5.02,-3.987,B9.5Ib,0.137,146.632345,-573.783597,-223.26711,Xi-1,36,Sgr,1,92764,,3426.099725,
2445,93085,175775,7150,,37Xi 2Sgr,,111.9821,3.52,-1.726,G8/K0II/III,1.151,26.037848,-101.172397,-40.325267,Xi-2,37,Sgr,1,92793,,426.972594,
2446,93148,175510,7134,,Lam Tel,,187.6173,4.85,-1.516,A0V,-0.051,28.531786,-109.412352,-149.716796,Lam,,Tel,1,92855,,351.8843888,
2447,93163,175329,7127,,Ome Pav,,172.7116,5.14,-1.047,K1III-IV,1.355,21.710932,-83.041308,-149.875381,Ome,,Pav,1,92870,,228.4546489,
2448,93174,175813,7152,,Eps CrA,,30.1841,4.83,2.431,F3IV/V,0.396,6.100734,-23.286509,-18.210673,Eps,,CrA,1,92881,,9.28111171,Eps
2449,93179,176232,7167,,10    Aql,,78.3699,5.91,1.439,F0spe...,0.251,19.298344,-73.584372,18.835506,,10,Aql,1,92886,,23.14195262,V1286
2450,93194,176437,7178,,14Gam Lyr,Sulafat,190.1141,3.25,-3.145,B9III,-0.049,40.69872,-154.738921,102.67804,Gam,14,Lyr,1,92902,,1577.61127,
2451,93203,176303,7172,,11    Aql,,48.4262,5.27,1.845,F8V,0.573,12.001609,-45.508133,11.405346,,11,Aql,1,92910,,15.92208727,
2452,93244,176411,7176,,13Eps Aql,,47.5059,4.02,0.636,K2III,1.082,11.79959,-44.328509,12.35001,Eps,13,Aql,1,92951,,48.48417387,
2453,93279,176670,7192,,15Lam Lyr,,338.9831,4.94,-2.711,K3III,1.465,74.302034,-277.232391,180.363117,Lam,15,Lyr,1,92987,,1057.791322,
2454,93340,177249,7218,,49    Dra,,150.8296,5.51,-0.382,G5IIbCN...,0.862,22.28178,-82.117841,124.538257,,49,Dra,1,93047,,123.8226231,
2455,93408,177196,7215,,16    Lyr,,37.4392,5,2.133,A7V,0.186,6.771591,-24.651517,27.352282,,16,Lyr,1,93115,,12.2123713,
2456,93429,176678,7193,,12    Aql,,44.1306,4.02,0.796,K1IIIvar,1.079,11.675164,-42.328374,-4.412978,,12,Aql,1,93136,,41.84080196,
2457,93506,176687,7194,,38Zet Sgr,Ascella,27.0416,2.6,0.44,A3IV,0.062,6.326274,-22.577554,-13.471863,Zet,38,Sgr,1,93213,,58.07644175,
2458,93526,176984,7209,,14    Aql,,153.1394,5.4,-0.525,A1V,-0.005,41.422687,-147.099019,-9.879713,,14,Aql,1,93233,,141.2537545,
2459,93542,176638,7188,,Zet CrA,,59.2066,4.74,0.878,A0Vn,-0.027,11.946382,-42.277742,-39.689849,Zet,,CrA,1,93248,,38.79716573,
2460,93683,177241,7217,GJ 9641,39Omi Sgr,,43.554,3.76,0.565,K0III,1.012,11.267032,-38.85539,-16.133344,Omi,39,Sgr,1,93388,,51.7606832,
2461,93713,178207,7251,,51    Dra,,111.1111,5.4,0.171,A0Vn,-0.014,18.516947,-63.612008,89.197892,,51,Dra,1,93418,,74.40463662,
2462,93717,177463,7225,,15    Aql,,88.7311,5.4,0.66,K1III,1.12,24.753665,-84.979537,-6.238096,,15,Aql,1,93422,,47.42419853,
2463,93747,177724,7235,GJ 4095A,17Zet Aql,Okab,25.4582,2.99,0.961,A0Vn,0.014,6.95881,-23.716532,6.099966,Zet,17,Aql,1,93452,GJ 4095,35.94181463,
2464,93805,177756,7236,,16Lam Aql,,37.9219,3.43,0.536,B9Vn,-0.096,10.770638,-36.216543,-3.227659,Lam,16,Aql,1,93510,,53.16183951,
2465,93815,177171,7213,,Rho Tel,,56.7215,5.17,1.401,F7V,0.532,9.890669,-33.213282,-44.904155,Rho,,Tel,1,93520,,23.96624529,
2466,93825,177474,7226,Gl 743.1A,Gam CrA,,17.304,4.23,3.039,F7IV-V,0.523,3.945759,-13.231884,-10.428815,Gam,,CrA,1,93530,Gl 743.1,5.301515067,
2467,93864,177716,7234,GJ 9643,40Tau Sgr,,37.2856,3.32,0.462,K1/K2III,1.169,9.508483,-31.623153,-17.31506,Tau,40,Sgr,1,93569,,56.91149576,
2468,93867,178125,7248,,18    Aql,,214.1328,5.07,-1.583,B8III,-0.055,60.543269,-201.237336,41.119713,,18,Aql,1,93572,,374.2829122,Y
2469,93903,178475,7262,,18Iot Lyr,,274.7253,5.25,-1.944,B6IV,-0.109,64.25245,-212.472082,161.86766,Iot,18,Lyr,1,93608,,521.9152658,
2470,93917,178449,7261,,17    Lyr,,41.58,5.2,2.106,F0V,0.367,10.168792,-33.560841,22.342001,,17,Lyr,1,93622,,12.51987521,
2471,94005,177873,7242,,Del CrA,,54.7345,4.57,0.879,K1III,1.07,12.229963,-39.785308,-35.544936,Del,,CrA,1,93710,,38.76144867,
2472,94068,178596,7266,,19    Aql,,45.7875,5.23,1.926,F0III-IV,0.346,13.50129,-43.48224,4.844231,,19,Aql,1,93773,,14.77746706,
2473,94083,180777,7312,Gl 748.1,59    Dra,,27.3,5.11,2.929,A9V,0.308,1.885917,-6.058273,26.552421,,59,Dra,1,93788,,5.866782664,
2474,94114,178253,7254,,Alp CrA,Meridiana,38.432,4.11,1.187,A0/A1V,0.042,9.052029,-28.941534,-23.610478,Alp,,CrA,1,93819,,29.18770848,
2475,94140,179933,7290,,55    Dra,,93.4579,6.26,1.407,A0V,0.008,11.402802,-36.295653,85.363598,,55,Dra,1,93845,,23.83416821,
2476,94141,178524,7264,,41Pi  Sgr,Albaldah,156.25,2.88,-3.089,F2II/III,0.377,43.714239,-139.143552,-56.055078,Pi,41,Sgr,1,93846,,1498.304211,
2477,94160,178345,7259,,Bet CrA,,145.3488,4.1,-1.712,K0II/IIICN.,1.163,33.816393,-107.204136,-92.141229,Bet,,CrA,1,93865,,421.5023497,
2478,94302,180006,7295,,53    Dra,,105.4852,5.13,0.014,G8III,1.008,17.743037,-54.871114,88.325776,,53,Dra,1,94007,,85.98050667,
2479,94311,179527,7283,,19    Lyr,,273.224,5.93,-1.253,B9p Si,-0.062,71.929297,-222.144433,141.877533,,19,Lyr,1,94016,,276.1849442,V471
2480,94376,180711,7310,,57Del Dra,Altais,29.8686,3.07,0.694,G9III,0.99,3.534238,-10.788301,27.627312,Del,57,Dra,1,94081,,45.96211447,
2481,94385,179406,7279,,20    Aql,,300.3003,5.35,-2.038,B3V,0.094,92.745377,-282.591425,-41.479767,,20,Aql,1,94090,,569.1149576,
2482,94477,179761,7287,,21    Aql,,217.8649,5.14,-1.551,B8II-III,-0.071,68.814412,-206.527587,8.719399,,21,Aql,1,94182,,363.4126161,V1288
2483,94481,180163,7298,,20Eta Lyr,Aladfar,425.5319,4.43,-3.715,B2.5IV,-0.15,104.385585,-313.073293,268.637487,Eta,20,Lyr,1,94186,,2666.858665,
2484,94490,180610,7309,,54    Dra,,50.6586,5,1.477,K2III,1.156,8.57898,-25.669979,42.821987,,54,Dra,1,94195,,22.34601058,
2485,94620,180317,7301,,1    Sge,,91.8274,5.65,0.835,A4V,0.121,27.615619,-81.016782,33.254957,,1,Sge,1,94325,,40.3645393,
2486,94643,179950,7292,,42Psi Sgr,,91.4913,4.86,0.053,K0/K1III+..,0.569,26.782195,-78.290753,-39.036853,Psi,42,Sgr,1,94348,,82.94686951,
2487,94645,179949,7291,,,Gumala,27.5482,6.25,4.05,F8V,0.548,8.135614,-23.777829,-11.28349,,,Sgr,1,94350,,2.089296131,V5652
2488,94648,181984,7352,,60Tau Dra,,44.8833,4.45,1.19,K3III,1.257,4.161675,-12.163752,43.002444,Tau,60,Dra,1,94352,,29.10717118,
2489,94703,180554,7306,,1    Vul,,248.7562,4.76,-2.219,B4IV,-0.058,75.616041,-218.93028,90.726612,,1,Vul,1,94408,,672.3571072,
2490,94713,180809,7314,,21The Lyr,,255.102,4.35,-2.684,K0II,1.258,65.631893,-189.618553,157.52507,The,21,Lyr,1,94418,,1031.810635,
2491,94724,179009,7274,,Tau Pav,,194.5525,6.25,-0.195,A6IV/V,0.193,22.6379,-65.303514,-181.861456,Tau,,Pav,1,94429,,104.2317429,
2492,94727,180482,7303,,22    Aql,,164.4737,5.59,-0.49,A3IV,0.101,53.70636,-154.838604,13.862318,,22,Aql,1,94432,,136.7728826,
2493,94779,181276,7328,,1Kap Cyg,,38.0662,3.8,0.897,K0III,0.95,7.497777,-21.43943,30.547504,Kap,1,Cyg,1,94484,,38.12413511,
2494,94820,180540,7304,,43    Sgr,,147.7105,4.88,-0.967,K0III,1.013,46.423708,-131.763665,-47.975072,,43,Sgr,1,94525,,212.2266897,
2495,94827,180968,7318,,2    Vul,,373.1343,5.46,-2.399,B0.5IV,0.02,114.246285,-323.845794,145.948281,,2,Vul,1,94532,,793.5969682,ES
2496,94834,180868,7315,,25Ome1Aql,,127.2265,5.28,-0.243,F0IV,0.196,41.508295,-117.514516,25.572457,Ome-1,25,Aql,1,94539,,108.943168,
2497,94885,180972,7319,,23    Aql,,113.7656,5.1,-0.18,K2II-IIIvar,1.143,38.222125,-107.130716,2.154482,,23,Aql,1,94590,,102.8016298,
2498,94913,181053,7321,,24    Aql,,127.0648,6.4,0.88,K0II-III:..,1.05,42.857713,-119.616256,0.751847,,24,Aql,1,94618,,38.72576449,
2499,94982,181333,7331,,28    Aql,,103.4126,5.53,0.457,F0III,0.265,34.404879,-94.970177,22.161708,,28,Aql,1,94689,,57.17418729,V1208
2500,95002,181383,7332,,29Ome2Aql,,81.4996,6.03,1.474,A2V,0.087,27.273598,-75.051332,16.297093,Ome-2,29,Aql,1,94707,,22.40784027,
2501,95066,181391,7333,,26    Aql,,47.2813,4.98,1.607,G8III-IV...,0.937,16.204706,-44.192747,-4.462499,,26,Aql,1,94771,,19.82439763,
2502,95073,181440,7336,,27    Aql,,134.2282,5.46,-0.179,B9III,-0.041,46.230244,-125.998179,-2.089999,,27,Aql,1,94778,,102.7069896,
2503,95081,182564,7371,,58Pi  Dra,,70.1754,4.6,0.369,A2IIIs,0.033,9.950368,-27.092377,63.965175,Pi,58,Dra,1,94786,,62.00118642,
2504,95124,181342,,,,Belel,110.6195,7.55,2.331,K0III,1.022,35.109071,-95.077194,-44.321033,,,Sgr,1,94829,,10.17653663,
2505,95168,181577,7340,GJ 4107,44Rho1Sgr,,38.9257,3.92,0.969,F0III/IV,0.228,12.926473,-34.724544,-11.929933,Rho-1,44,Sgr,1,94873,,35.67795883,Rho-1
2506,95176,181615,7342,,46Ups Sgr,,546.4481,4.52,-4.168,F2p,0.079,183.411949,-492.34429,-150.209092,Ups,46,Sgr,1,94881,,4047.622487,Ups
2507,95188,181645,7344,,45Rho2Sgr,,101.833,5.84,0.801,K0III,1.062,33.797403,-90.57804,-31.988912,Rho-2,45,Sgr,1,94892,,41.64856093,
2508,95241,181454,7337,,Bet1Sgr,Arkab Prior,96.1538,3.96,-0.955,B9V,-0.085,24.213622,-64.216561,-67.345884,Bet-1,,Sgr,1,94946,,209.8939884,
2509,95260,182255,7358,,3    Vul,,120.4819,5.22,-0.185,B6III,-0.119,38.212489,-101.062317,53.311124,,3,Vul,1,94965,,103.2761406,V377
2510,95261,181296,7329,,Eta Tel,,48.216,5.03,1.614,A0Vn,0.02,9.921558,-26.238139,-39.21628,Eta,,Tel,1,94966,,19.69699615,
2511,95262,181720,,,,Sika,58.072,7.84,4.02,G1V,0.599,17.247552,-45.594321,-31.559182,,,Sgr,1,94967,,2.147830474,
2512,95294,181623,7343,,Bet2Sgr,Arkab Posterior,41.1353,4.27,1.199,F2III,0.35,10.367344,-27.285432,-28.985346,Bet-2,,Sgr,1,94999,,28.86689018,
2513,95347,181869,7348,,Alp Sgr,Rukbat,55.7414,3.96,0.229,B8V,-0.105,15.143928,-39.50987,-36.286833,Alp,,Sgr,1,95052,,70.53424143,
2514,95372,182568,7372,,2    Cyg,,258.3979,4.99,-2.071,B3IV,-0.12,80.615025,-209.663862,127.717111,,2,Cyg,1,95077,,586.6782664,
2515,95398,182490,7369,,2    Sge,,112.1076,6.27,1.022,A2III-IV,0.075,38.593728,-100.059729,32.66057,,2,Sge,1,95103,,33.97817118,
2516,95447,182572,7373,Gl 759,31    Aql,,15.1768,5.17,4.264,G8IVvar,0.761,5.379424,-13.838527,3.140845,,31,Aql,1,95152,,1.715536648,
2517,95477,182369,7362,,47Chi1Sgr,,77.2201,5.02,0.581,A4IV/V,0.235,25.544198,-65.454303,-32.033014,Chi-1,47,Sgr,1,95182,,51.0035024,
2518,95498,182762,7385,,4    Vul,,83.2639,5.14,0.538,K0III,0.999,28.54601,-72.956325,28.202402,,4,Vul,1,95202,,53.06400192,
2519,95503,182416,7363,,49Chi3Sgr,,153.1394,5.45,-0.475,K3III,1.442,51.00111,-130.316332,-62.195868,Chi-3,49,Sgr,1,95206,,134.8962883,
2520,95501,182640,7377,Gl 760,30Del Aql,,15.5255,3.36,2.405,F0IV,0.319,5.650026,-14.436012,0.843584,Del,30,Aql,1,95207,,9.506047937,
2521,95556,183056,7395,,4    Cyg,,216.9197,5.17,-1.511,B9sp...,-0.12,64.165533,-162.577173,128.473803,,4,Cyg,1,95260,,350.2676269,V1741
2522,95560,182919,7390,,5    Vul,,72.8863,5.6,1.287,A0V,-0.006,25.147582,-63.660953,25.045311,,5,Vul,1,95264,,26.61950651,
2523,95564,182629,7375,,50    Sgr,,132.2751,5.57,-0.037,K1/K2III,1.228,45.17848,-114.225352,-49.072687,,50,Sgr,1,95268,,90.11560443,
2524,95585,182835,7387,,32Nu  Aql,,869.5652,4.64,-5.057,F2Ib,0.576,320.519466,-808.322022,5.138372,Nu,32,Aql,1,95289,,9179.097861,
2525,95656,183534,7408,,7Iot1Cyg,,107.5269,5.73,0.572,A1V,-0.002,24.470181,-61.000174,85.101275,Iot-1,7,Cyg,1,95360,,51.42804319,
2526,95771,183439,7405,,6Alp Vul,Anser,91.1577,4.44,-0.359,M0 comp,1.502,31.268751,-76.712143,38.040745,Alp,6,Vul,1,95473,,121.2271793,
2527,95785,183491,7406,,8    Vul,,157.7287,5.82,-0.17,K0III,1.023,54.201343,-132.565965,66.081358,,8,Vul,1,95487,,101.8591388,
2528,95793,183324,7400,,35    Aql,,61.1995,5.79,1.856,A0V,0.088,23.163789,-56.608235,2.082938,,35,Aql,1,95495,,15.76158905,V1431
2529,95818,183537,7409,,7    Vul,,355.8719,6.34,-1.416,B5Vn,-0.097,126.866709,-308.763755,123.346485,,7,Vul,1,95519,,320.9223768,
2530,95853,184006,7420,,10Iot2Cyg,,37.2024,3.76,0.907,A5Vn,0.148,8.790467,-21.299308,29.207404,Iot-2,10,Cyg,1,95554,,37.77461094,
2531,95932,183028,7393,,Mu  Tel,,34.3761,6.29,3.609,F5V,0.45,7.570499,-18.14747,-28.197139,Mu,,Tel,1,95633,,3.136172917,
2532,95937,183630,7414,,36    Aql,,162.0746,5.03,-1.019,M1IIIvar,1.77,62.382788,-149.379866,-7.885904,,36,Aql,1,95638,,222.638363,
2533,95947,183912,7417,,6Bet1Cyg,Albireo,133.1558,3.05,-2.572,K3II+...,1.088,45.350466,-108.51838,62.430012,Bet-1,6,Cyg,1,95648,,930.6791832,
2534,95951,183914,7418,,6Bet2Cyg,Albireo B,122.549,5.12,-0.322,B8V,-0.095,41.751189,-99.862557,57.467608,Bet-2,6,Cyg,1,95652,,117.1655674,
2535,96052,184171,7426,,8    Cyg,,263.8522,4.74,-2.367,B3IV,-0.15,84.812094,-200.358656,149.268877,,8,Cyg,1,95752,,770.5485366,
2536,96078,231701,,,,Uruk,118.4834,8.97,3.602,F8V,0.539,44.426247,-104.573689,33.600124,,,Sge,1,95777,,3.156457891,
2537,96100,185144,7462,Gl 764,61Sig Dra,Alsafi,5.7547,4.67,5.87,K0V,0.786,0.784452,-1.840016,5.396152,Sig,61,Dra,1,95799,,0.390840896,
2538,96229,184406,7429,GJ 9661,38Mu  Aql,,32.9924,4.45,1.858,K3III,1.176,13.058329,-30.00016,4.237222,Mu,38,Aql,1,95927,,15.73258185,
2539,96275,184606,7437,,9    Vul,,169.4915,5,-1.146,B8IIIn,-0.093,63.970652,-146.107351,57.339179,,9,Vul,1,95973,,250.2649326,
2540,96295,184738,,,,Campbell's Hydrogen Star,100000,10,-10,WC...,-0.013,34611.2841,-78889.8449,50778.45341,,,Cyg,1,95992,,870963.59,V1966
2541,96302,184759,7441,,9    Cyg,,171.2329,5.39,-0.778,A0V+...,0.581,59.954636,-136.501476,84.222688,,9,Cyg,1,96000,,178.3199772,
2542,96327,184492,7430,,37    Aql,,140.2525,5.12,-0.615,G8III,1.122,55.595958,-126.170753,-25.704404,,37,Aql,1,96026,,153.4616983,
2543,96341,184127,7424,,Iot Tel,,113.6364,4.88,-0.398,G9III,1.096,30.630603,-69.435368,-84.579973,Iot,,Tel,1,96039,,125.660852,
2544,96387,185037,7457,,11    Cyg,,184.8429,6.03,-0.304,B8Vn,-0.08,59.972235,-135.008769,111.098207,,11,Cyg,1,96085,,115.2391377,
2545,96406,184552,7431,,51    Sgr,,90.2527,5.64,0.863,A1m...,0.185,33.354291,-74.890731,-37.740821,,51,Sgr,1,96104,,39.33688807,V5548
2546,96441,185395,7469,Gl 765A,13The Cyg,,18.3352,4.49,3.174,F4V,0.395,4.792178,-10.707751,14.090766,The,13,Cyg,1,96138,Gl 765,4.681661397,
2547,96465,184707,7440,,52    Sgr,,58.1395,4.59,0.768,B8/B9V,-0.075,21.600654,-48.11572,-24.463665,,52,Sgr,1,96162,,42.93386635,
